"GEO","DAYSWEEK","SEX","ACL00","Value"
"Belgium","Saturday to Sunday","Females","Computing","18"
"Belgium","Saturday to Sunday","Females","Hobbies and games except computing and computer games","14"
"Belgium","Saturday to Sunday","Females","Reading books","7"
"Belgium","Saturday to Sunday","Females","Reading, except books","14"
"Belgium","Saturday to Sunday","Females","TV and video","144"
"Belgium","Saturday to Sunday","Females","Radio and music","1"
"Belgium","Saturday to Sunday","Females","Unspecified leisure ","0"
"Belgium","Saturday to Sunday","Females","Travel except travel related to jobs","72"
"Belgium","Saturday to Sunday","Females","Travel to/from work","3"
"Belgium","Saturday to Sunday","Females","Travel related to study","0"
"Belgium","Saturday to Sunday","Females","Travel related to shopping and services","14"
"Belgium","Saturday to Sunday","Females","Transporting a child","1"
"Belgium","Saturday to Sunday","Females","Travel related to other household purposes","2"
"Belgium","Saturday to Sunday","Females","Travel related to leisure, social and associative life","47"
"Belgium","Saturday to Sunday","Females","Unspecified travel","1"
"Belgium","Saturday to Sunday","Females","Unspecified time use","4"
"Bulgaria","All days of the week","Total","Total","1440"
"Bulgaria","All days of the week","Total","Personal care","705"
"Bulgaria","All days of the week","Total","Sleep","547"
"Bulgaria","All days of the week","Total","Eating","120"
"Bulgaria","All days of the week","Total","Other and/or unspecified personal care","37"
"Bulgaria","All days of the week","Total","Employment, related activities and travel as part of/during main and second job","181"
"Bulgaria","All days of the week","Total","Main and second job and related travel","178"
"Bulgaria","All days of the week","Total","Activities related to employment and unspecified employment","3"
"Bulgaria","All days of the week","Total","Study","5"
"Bulgaria","All days of the week","Total","School and university except homework","2"
"Bulgaria","All days of the week","Total","Homework","3"
"Bulgaria","All days of the week","Total","Free time study","0"
"Bulgaria","All days of the week","Total","Household and family care","233"
"Bulgaria","All days of the week","Total","Food management except dish washing","58"
"Bulgaria","All days of the week","Total","Dish washing","21"
"Bulgaria","All days of the week","Total","Cleaning dwelling","19"
"Bulgaria","All days of the week","Total","Household upkeep except cleaning dwelling","17"
"Bulgaria","All days of the week","Total","Laundry","10"
"Bulgaria","All days of the week","Total","Ironing","3"
"Bulgaria","All days of the week","Total","Handicraft and producing textiles and other care for textiles","9"
"Bulgaria","All days of the week","Total","Gardening; other pet care","30"
"Bulgaria","All days of the week","Total","Tending domestic animals","24"
"Bulgaria","All days of the week","Total","Caring for pets","1"
"Bulgaria","All days of the week","Total","Walking the dog","1"
"Bulgaria","All days of the week","Total","Construction and repairs ","9"
"Bulgaria","All days of the week","Total","Shopping and services","15"
"Bulgaria","All days of the week","Total","Childcare, except teaching, reading and talking","7"
"Bulgaria","All days of the week","Total","Teaching, reading and talking with child","8"
"Bulgaria","All days of the week","Total","Household management and help family member","2"
"Bulgaria","All days of the week","Total","Leisure, social and associative life","255"
"Bulgaria","All days of the week","Total","Organisational work","0"
"Bulgaria","All days of the week","Total","Informal help to other households","8"
"Bulgaria","All days of the week","Total","Participatory activities","1"
"Bulgaria","All days of the week","Total","Visiting and feasts","5"
"Bulgaria","All days of the week","Total","Other social life","35"
"Bulgaria","All days of the week","Total","Entertainment and culture","1"
"Bulgaria","All days of the week","Total","Resting","9"
"Bulgaria","All days of the week","Total","Walking and hiking","15"
"Bulgaria","All days of the week","Total","Sports and outdoor activities except walking and hiking","6"
"Bulgaria","All days of the week","Total","Computer games","0"
"Bulgaria","All days of the week","Total","Computing","1"
"Bulgaria","All days of the week","Total","Hobbies and games except computing and computer games","6"
"Bulgaria","All days of the week","Total","Reading books","8"
"Bulgaria","All days of the week","Total","Reading, except books","10"
"Bulgaria","All days of the week","Total","TV and video","147"
"Bulgaria","All days of the week","Total","Radio and music","4"
"Bulgaria","All days of the week","Total","Unspecified leisure ","1"
"Bulgaria","All days of the week","Total","Travel except travel related to jobs","59"
"Bulgaria","All days of the week","Total","Travel to/from work","20"
"Bulgaria","All days of the week","Total","Travel related to study","0"
"Bulgaria","All days of the week","Total","Travel related to shopping and services","13"
"Bulgaria","All days of the week","Total","Transporting a child","1"
"Bulgaria","All days of the week","Total","Travel related to other household purposes","4"
"Bulgaria","All days of the week","Total","Travel related to leisure, social and associative life","17"
"Bulgaria","All days of the week","Total","Unspecified travel","2"
"Bulgaria","All days of the week","Total","Unspecified time use","2"
"Bulgaria","All days of the week","Males","Total","1440"
"Bulgaria","All days of the week","Males","Personal care","714"
"Bulgaria","All days of the week","Males","Sleep","548"
"Bulgaria","All days of the week","Males","Eating","127"
"Bulgaria","All days of the week","Males","Other and/or unspecified personal care","39"
"Bulgaria","All days of the week","Males","Employment, related activities and travel as part of/during main and second job","212"
"Bulgaria","All days of the week","Males","Main and second job and related travel","207"
"Bulgaria","All days of the week","Males","Activities related to employment and unspecified employment","4"
"Bulgaria","All days of the week","Males","Study","3"
"Bulgaria","All days of the week","Males","School and university except homework","2"
"Bulgaria","All days of the week","Males","Homework","1"
"Bulgaria","All days of the week","Males","Free time study","0"
"Bulgaria","All days of the week","Males","Household and family care","157"
"Bulgaria","All days of the week","Males","Food management except dish washing","15"
"Bulgaria","All days of the week","Males","Dish washing","5"
"Bulgaria","All days of the week","Males","Cleaning dwelling","6"
"Bulgaria","All days of the week","Males","Household upkeep except cleaning dwelling","22"
"Bulgaria","All days of the week","Males","Laundry","1"
"Bulgaria","All days of the week","Males","Ironing","0"
"Bulgaria","All days of the week","Males","Handicraft and producing textiles and other care for textiles","0"
"Bulgaria","All days of the week","Males","Gardening; other pet care","36"
"Bulgaria","All days of the week","Males","Tending domestic animals","32"
"Bulgaria","All days of the week","Males","Caring for pets","1"
"Bulgaria","All days of the week","Males","Walking the dog","2"
"Bulgaria","All days of the week","Males","Construction and repairs ","16"
"Bulgaria","All days of the week","Males","Shopping and services","13"
"Bulgaria","All days of the week","Males","Childcare, except teaching, reading and talking","2"
"Bulgaria","All days of the week","Males","Teaching, reading and talking with child","5"
"Bulgaria","All days of the week","Males","Household management and help family member","1"
"Bulgaria","All days of the week","Males","Leisure, social and associative life","286"
"Bulgaria","All days of the week","Males","Organisational work","0"
"Bulgaria","All days of the week","Males","Informal help to other households","9"
"Bulgaria","All days of the week","Males","Participatory activities","1"
"Bulgaria","All days of the week","Males","Visiting and feasts","4"
"Bulgaria","All days of the week","Males","Other social life","37"
"Bulgaria","All days of the week","Males","Entertainment and culture","1"
"Bulgaria","All days of the week","Males","Resting","10"
"Bulgaria","All days of the week","Males","Walking and hiking","16"
"Bulgaria","All days of the week","Males","Sports and outdoor activities except walking and hiking","10"
"Bulgaria","All days of the week","Males","Computer games","0"
"Bulgaria","All days of the week","Males","Computing","1"
"Bulgaria","All days of the week","Males","Hobbies and games except computing and computer games","11"
"Bulgaria","All days of the week","Males","Reading books","6"
"Bulgaria","All days of the week","Males","Reading, except books","15"
"Bulgaria","All days of the week","Males","TV and video","161"
"Bulgaria","All days of the week","Males","Radio and music","6"
"Bulgaria","All days of the week","Males","Unspecified leisure ","1"
"Bulgaria","All days of the week","Males","Travel except travel related to jobs","67"
"Bulgaria","All days of the week","Males","Travel to/from work","23"
"Bulgaria","All days of the week","Males","Travel related to study","0"
"Bulgaria","All days of the week","Males","Travel related to shopping and services","12"
